# %ECSV 1.0
# ---
# datatype:
# - {name: ID, datatype: int64}
# - {name: I17ID, datatype: int64}
# - {name: RAdeg, unit: deg, datatype: float64}
# - {name: DEdeg, unit: deg, datatype: float64}
# - {name: z, datatype: float64}
# - {name: e_z, datatype: float64}
# - {name: Conf, datatype: int64}
# - {name: EW0, unit: Angstrom, datatype: float64}
# - {name: e_EW0, unit: Angstrom, datatype: float64}
# - {name: MUV, unit: mag, datatype: float64}
# - {name: e_MUV, unit: mag, datatype: float64}
# - {name: logLLya, unit: dex(erg / s), datatype: float64}
# - {name: e_logLLya, unit: dex(erg / s), datatype: float64}
# - {name: Peaksep, unit: km / s, datatype: float64}
# - {name: e_Peaksep, unit: km / s, datatype: float64}
# - {name: FWHM, unit: km / s, datatype: float64}
# - {name: e_FWHM, unit: km / s, datatype: float64}
# - {name: Asym, datatype: float64}
# - {name: e_Asym, datatype: float64}
# - {name: Re, unit: kpc, datatype: float64}
# - {name: e_Re, unit: kpc, datatype: float64}
# - {name: axisratio, datatype: float64}
# - {name: e_axisratio, datatype: float64}
# - {name: f_esc_Lya, datatype: float64}
# - {name: e_f_esc_Lya, datatype: float64}
# - {name: logLLya_int, unit: dex(erg / s), datatype: float64}
# - {name: e_logLLya_int, unit: dex(erg / s), datatype: float64}
# - {name: logN_ion, unit: dex(1 / s), datatype: float64}
# - {name: e_logN_ion, unit: dex(1 / s), datatype: float64}
# - {name: logL1200, unit: dex(erg / (Angstrom s)), datatype: float64}
# - {name: e_logL1200, unit: dex(erg / (Angstrom s)), datatype: float64}
# meta: !!omap
# - __serialized_columns__:
#     DEdeg:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id001 !astropy.units.Unit {unit: deg}
#       value: !astropy.table.SerializedColumn {name: DEdeg}
#     EW0:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id002 !astropy.units.Unit {unit: Angstrom}
#       value: !astropy.table.SerializedColumn {name: EW0}
#     FWHM:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: FWHM}
#     MUV:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id003 !astropy.units.Unit {unit: mag}
#       value: !astropy.table.SerializedColumn {name: MUV}
#     Peaksep:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: Peaksep}
#     RAdeg:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: RAdeg}
#     Re:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id004 !astropy.units.Unit {unit: kpc}
#       value: !astropy.table.SerializedColumn {name: Re}
#     e_EW0:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id002
#       value: !astropy.table.SerializedColumn {name: e_EW0}
#     e_FWHM:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: e_FWHM}
#     e_MUV:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id003
#       value: !astropy.table.SerializedColumn {name: e_MUV}
#     e_Peaksep:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: e_Peaksep}
#     e_Re:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id004
#       value: !astropy.table.SerializedColumn {name: e_Re}
#     e_logL1200:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / (Angstrom s))}
#       value: !astropy.table.SerializedColumn {name: e_logL1200}
#     e_logLLya:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: e_logLLya}
#     e_logLLya_int:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: e_logLLya_int}
#     e_logN_ion:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(1 / s)}
#       value: !astropy.table.SerializedColumn {name: e_logN_ion}
#     logL1200:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / (Angstrom s))}
#       value: !astropy.table.SerializedColumn {name: logL1200}
#     logLLya:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: logLLya}
#     logLLya_int:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(erg / s)}
#       value: !astropy.table.SerializedColumn {name: logLLya_int}
#     logN_ion:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(1 / s)}
#       value: !astropy.table.SerializedColumn {name: logN_ion}
# schema: astropy-2.0
ID I17ID RAdeg DEdeg z e_z Conf EW0 e_EW0 MUV e_MUV logLLya e_logLLya Peaksep e_Peaksep FWHM e_FWHM Asym e_Asym Re e_Re axisratio e_axisratio f_esc_Lya e_f_esc_Lya logLLya_int e_logLLya_int logN_ion e_logN_ion logL1200 e_logL1200
213086254 0 150.16106 2.21021 5.2456 0.0016 2 87.61 35.69 -19.088 0.236 42.52 0.79 0.0 0.0 116.91 79.88 -0.15 0.15 2.67 0.0 0.72 0.0 0.421 0.171 42.896 0.386 53.82 0.168 40.577 0.387
214004017 0 150.18475 2.21589 3.1324 0.0018 2 132.86 43.18 -18.119 0.237 42.31 0.55 282.55 230.36 163.89 136.91 0.13 0.17 0.8 0.0 1.0 0.0 0.638 0.207 42.505 0.278 53.429 0.121 40.187 0.277
214013052 0 150.18443 2.21809 4.0109 0.0019 2 70.59 22.1 -19.347 0.163 42.53 0.63 0.0 0.0 272.34 169.36 0.07 0.21 6.09 0.0 0.55 0.0 0.339 0.106 43.0 0.305 53.924 0.132 40.681 0.306
214021083 0 150.17644 2.2193 4.1327 0.0016 1 1880.32 0.0 -16.28 0.0 42.73 0.83 0.0 0.0 152.79 132.08 -0.12 0.23 1.0 0.0 1.0 0.0 1.0 0.0 42.73 0.36 53.654 0.156 39.456 0.36
214062212 0 150.18909 2.21817 5.1489 0.0014 1 334.51 0.0 -17.359 0.0 42.41 0.88 0.0 0.0 34.9 136.31 0.01 0.2 1.0 0.0 1.0 0.0 1.0 0.0 42.41 0.382 53.334 0.166 39.886 0.382
214063213 0 150.17706 2.22283 5.1586 0.0014 2 333.61 0.0 -17.544 0.0 42.48 0.81 0.0 0.0 51.15 99.12 -0.19 0.15 1.0 0.0 1.0 0.0 1.0 0.0 42.48 0.352 53.404 0.153 39.957 0.352
214065215 0 150.18185 2.21556 5.2446 0.0018 2 11.65 3.91 -22.317 0.043 42.94 0.77 0.0 0.0 222.39 98.45 0.26 0.17 37.44 0.0 0.51 0.0 0.056 0.019 44.192 0.365 55.116 0.159 41.874 0.364
215004022 0 150.08475 2.23333 3.2397 0.0007 3 159.12 23.53 -18.96 0.099 42.73 0.27 477.49 37.62 161.57 30.81 0.12 0.04 2.77 0.0 0.2 0.0 0.764 0.113 42.847 0.134 53.771 0.058 40.528 0.134
215007030 0 150.08661 2.22764 3.4535 0.0011 2 134.8 52.15 -18.25 0.365 42.37 0.43 0.0 0.0 117.42 107.63 0.26 0.15 1.0 0.0 1.0 0.0 0.647 0.25 42.559 0.251 53.483 0.109 40.24 0.251
215008031 0 150.08817 2.23448 3.4864 0.0011 3 23.29 2.79 -21.303 0.025 42.83 0.27 457.28 114.56 293.49 65.98 0.14 0.06 1.0 0.0 1.0 0.0 0.112 0.013 43.781 0.128 54.705 0.056 41.463 0.128
215016042 0 150.08791 2.22754 3.7132 0.0023 1 6.83 0.0 -20.523 0.03 41.99 1.04 0.0 0.0 353.28 237.44 -0.2 0.26 5.22 0.0 0.61 0.0 0.033 0.0 43.471 0.452 54.395 0.196 41.156 0.451
215017044 0 150.09534 2.23755 3.9216 0.0016 1 180.97 0.0 -16.875 0.0 41.95 1.3 0.0 0.0 70.63 222.42 0.26 0.24 1.0 0.0 1.0 0.0 0.869 0.0 42.011 0.565 52.935 0.246 39.692 0.565
215019046 0 150.09465 2.22996 4.0665 0.0015 2 137.32 48.26 -18.131 0.264 42.33 0.58 0.0 0.0 192.02 97.43 0.23 0.12 1.0 0.0 1.0 0.0 0.659 0.232 42.511 0.295 53.435 0.128 40.192 0.295
215027065 0 150.08589 2.22445 4.2866 0.0012 3 105.5 15.52 -19.442 0.061 42.74 0.31 0.0 0.0 157.01 53.04 0.19 0.07 14.6 0.0 0.33 0.0 0.506 0.074 43.036 0.149 53.96 0.065 40.717 0.149
215042097 0 150.09602 2.23442 4.7729 0.0024 1 55.05 35.03 -18.304 0.242 42.0 1.37 0.0 0.0 211.76 172.59 0.3 0.25 3.41 0.0 0.2 0.0 0.264 0.168 42.578 0.657 53.502 0.286 40.259 0.656
215045100 0 150.08267 2.22468 4.9014 0.0015 2 99.25 33.66 -18.848 0.237 42.48 0.6 0.0 0.0 156.27 74.52 0.14 0.14 3.46 0.0 0.64 0.0 0.476 0.162 42.802 0.3 53.726 0.13 40.483 0.3
215052110 0 150.09163 2.23286 5.1013 0.0013 1 190.47 0.0 -17.559 0.0 42.25 0.9 0.0 0.0 12.69 232.32 0.09 0.13 1.0 0.0 1.0 0.0 0.914 0.0 42.289 0.391 53.213 0.17 39.97 0.391
215053111 0 150.09407 2.23388 5.1309 0.0023 0 59.92 0.0 -18.753 0.0 42.22 1.16 0.0 0.0 190.53 156.98 0.31 0.25 1.0 0.0 1.0 0.0 0.288 0.0 42.761 0.503 53.685 0.219 40.442 0.504
215054112 0 150.09593 2.22501 5.1388 0.0014 1 140.64 0.0 -17.701 0.0 42.17 1.41 0.0 0.0 26.6 195.49 -0.16 0.24 1.0 0.0 1.0 0.0 0.675 0.0 42.341 0.612 53.265 0.266 40.022 0.612
215055113 0 150.08392 2.23789 5.1593 0.0017 2 345.38 0.0 -17.886 0.0 42.64 0.54 0.0 0.0 139.66 113.64 0.31 0.24 1.5 0.0 1.0 0.0 1.0 0.0 42.64 0.235 53.564 0.102 40.102 0.235
215059117 0 150.09645 2.22994 5.7866 0.0018 2 58.57 22.91 -19.852 0.238 42.65 0.74 0.0 0.0 136.07 102.04 0.2 0.25 5.25 0.0 1.0 0.0 0.281 0.11 43.201 0.364 54.125 0.158 40.882 0.364
216004181 0 150.10593 2.23039 3.0095 0.0013 3 21.15 3.73 -20.959 0.021 42.65 0.4 0.0 0.0 267.01 116.39 0.21 0.12 1.31 0.0 0.49 0.0 0.102 0.018 43.641 0.19 54.565 0.083 41.325 0.19
216005182 0 150.10301 2.23722 3.0392 0.0016 1 165.59 61.16 -17.615 0.305 42.21 0.55 0.0 0.0 245.2 190.02 0.05 0.22 1.0 0.0 1.0 0.0 0.795 0.294 42.31 0.288 53.234 0.125 39.991 0.288
216011208 0 150.11314 2.23085 3.2798 0.0015 2 129.47 38.05 -18.612 0.126 42.5 0.62 0.0 0.0 228.59 147.1 0.28 0.17 3.88 0.0 0.61 0.0 0.621 0.183 42.707 0.298 53.631 0.129 40.388 0.298
216017221 0 150.10976 2.23625 3.7693 0.001 3 85.72 9.67 -20.419 0.046 43.04 0.24 458.85 88.65 260.27 35.47 0.19 0.04 4.81 0.0 0.25 0.0 0.411 0.046 43.426 0.115 54.35 0.05 41.107 0.115
216025235 0 150.10216 2.22456 4.3073 0.0012 2 2.82 2.22 -21.51 0.02 42.0 1.82 463.21 99.16 274.78 145.43 -0.13 0.18 3.53 0.0 0.55 0.0 0.014 0.011 43.854 0.861 54.778 0.374 41.55 0.861
216027241 0 150.10294 2.22955 4.4612 0.0018 1 74.08 0.0 -17.413 0.0 41.78 2.22 0.0 0.0 198.13 142.72 0.1 0.22 1.0 0.0 1.0 0.0 0.356 0.0 42.229 0.963 53.153 0.419 39.91 0.965
216032252 0 150.11107 2.23278 4.6964 0.0022 1 100.47 0.0 -16.927 0.0 41.72 3.67 0.0 0.0 276.98 173.22 -0.11 0.23 1.0 0.0 1.0 0.0 0.482 0.0 42.037 1.594 52.961 0.693 39.718 1.594
216038260 0 150.11488 2.23688 4.8422 0.0015 1 90.91 0.0 -17.327 0.0 41.83 2.12 0.0 0.0 114.73 75.02 0.14 0.15 1.0 0.0 1.0 0.0 0.436 0.0 42.191 0.92 53.115 0.4 39.871 0.922
216053276 0 150.10454 2.22544 5.6554 0.0016 1 183.8 0.0 -17.816 0.0 42.33 1.18 0.0 0.0 52.2 85.29 -0.03 0.16 1.22 0.0 1.0 0.0 0.882 0.0 42.385 0.512 53.309 0.223 40.066 0.512
216062290 0 150.10674 2.22526 6.0968 0.004 1 773.88 0.0 -17.679 0.0 42.9 0.93 0.0 0.0 397.04 223.5 -0.33 0.22 1.0 0.0 1.0 0.0 1.0 0.0 42.9 0.404 53.824 0.175 40.011 0.404
217001001 0 150.11754 2.23154 2.9715 0.0036 2 67.5 14.5 -19.434 0.047 42.55 0.48 0.0 0.0 151.27 85.5 0.1 10.0 1.6 0.15 0.75 0.08 0.324 0.07 43.039 0.229 53.963 0.099 40.721 0.228
217002002 0 150.12463 2.22862 3.0754 0.0069 1 1198.46 0.0 -15.51 0.0 42.23 0.66 0.0 0.0 198.05 138.26 -0.21 0.68 1.0 0.0 1.0 0.0 1.0 0.0 42.23 0.287 53.154 0.125 39.151 0.287
217006014 0 150.1237 2.22985 3.4462 0.0059 2 56.32 16.81 -19.164 0.117 42.36 0.64 0.0 0.0 139.83 69.0 0.1 10.0 6.38 1.29 1.0 0.0 0.27 0.081 42.929 0.307 53.853 0.133 40.609 0.307
217009022 0 150.11681 2.23504 3.8199 0.0039 2 668.53 0.0 -16.579 0.0 42.4 0.67 0.0 0.0 191.38 81.23 0.1 10.0 1.0 0.0 1.0 0.0 1.0 0.0 42.4 0.291 53.324 0.126 39.575 0.291
217010023 0 150.12444 2.23133 3.9604 0.0011 2 102.64 24.89 -18.996 0.081 42.55 0.53 912.99 39.38 132.53 69.83 0.39 0.03 2.47 0.31 0.2 0.0 0.493 0.119 42.857 0.253 53.781 0.11 40.539 0.253
217011024 0 150.12517 2.23042 3.9658 0.0081 2 36.19 14.49 -19.238 0.12 42.2 0.89 0.0 0.0 211.69 109.12 0.13 0.15 7.0 0.76 0.2 0.0 0.174 0.07 42.959 0.425 53.883 0.185 40.641 0.424
217014032 0 150.11745 2.22859 4.3097 0.001 1 11.77 4.74 -20.622 0.039 42.26 0.92 320.24 68.13 181.28 186.82 0.23 0.28 11.24 0.82 0.29 0.02 0.056 0.023 43.512 0.437 54.436 0.19 41.189 0.436
217019044 0 150.12004 2.22662 4.5315 0.0107 1 97.88 0.0 -17.02 0.0 41.74 2.37 0.0 0.0 160.29 114.62 -0.1 0.19 1.0 0.0 1.0 0.0 0.47 0.0 42.068 1.029 52.992 0.447 39.749 1.03
217025053 0 150.12001 2.23471 5.2401 0.0445 1 80.54 25.72 -19.523 0.145 42.66 0.67 0.0 0.0 260.41 165.52 0.04 0.33 4.43 2.28 0.59 0.2 0.387 0.123 43.072 0.322 53.996 0.14 40.754 0.322
217037068 0 150.11993 2.22839 6.011 0.1146 1 223.43 0.0 -17.902 0.0 42.45 1.06 0.0 0.0 148.27 777.62 0.1 1.11 1.0 0.0 1.0 0.0 1.0 0.0 42.45 0.46 53.374 0.2 40.101 0.46
218004058 0 150.13919 2.23506 3.115 0.0008 3 345.4 82.89 -18.64 0.239 42.94 0.21 636.52 46.17 267.67 40.41 0.16 0.04 1.0 0.0 1.0 0.0 1.0 0.0 42.94 0.091 53.864 0.04 40.402 0.139
218016082 0 150.13628 2.22855 3.7549 0.0084 1 498.39 0.0 -16.625 0.0 42.29 0.66 0.0 0.0 304.47 110.71 0.13 0.12 1.0 0.0 1.0 0.0 1.0 0.0 42.29 0.287 53.214 0.125 39.592 0.287
218019091 0 150.14009 2.23044 3.9708 0.004 1 267.77 0.0 -16.936 0.0 42.14 0.67 0.0 0.0 174.41 108.5 0.1 10.0 1.0 0.0 1.0 0.0 1.0 0.0 42.14 0.291 53.064 0.126 39.712 0.291
218025107 0 150.13344 2.22748 4.1695 0.0009 2 328.02 106.13 -18.275 0.279 42.77 0.45 353.47 51.74 133.78 324.58 -0.16 0.56 3.31 1.18 1.0 0.0 1.0 0.0 42.77 0.195 53.694 0.085 40.254 0.241
218026108 0 150.14085 2.22584 4.1669 0.0043 1 75.5 39.62 -18.274 0.246 42.13 1.09 0.0 0.0 254.99 78.58 0.35 0.05 1.0 0.0 1.0 0.0 0.362 0.19 42.571 0.526 53.495 0.229 40.252 0.525
218029117 0 150.13347 2.23797 4.2638 0.0044 1 64.14 0.0 -18.347 0.0 42.09 1.16 0.0 0.0 128.98 144.34 0.1 10.0 1.0 0.0 1.0 0.0 0.308 0.0 42.601 0.504 53.525 0.219 40.283 0.504
218037137 0 150.14325 2.23642 4.8164 0.0079 1 342.55 0.0 -17.069 0.0 42.3 0.88 0.0 0.0 184.53 101.84 0.15 0.17 1.0 0.0 1.0 0.0 1.0 0.0 42.3 0.382 53.224 0.166 39.765 0.383
218045146 0 150.14426 2.22967 5.3204 0.0084 2 92.45 27.0 -19.369 0.194 42.66 0.53 0.0 0.0 301.49 56.41 -0.04 0.42 6.18 1.61 0.36 0.11 0.444 0.13 43.013 0.263 53.937 0.114 40.694 0.263
218049150 0 150.13339 2.22508 5.5312 0.0059 1 249.12 0.0 -17.344 0.0 42.28 1.67 0.0 0.0 221.56 122.22 0.1 10.0 1.0 0.0 1.0 0.0 1.0 0.0 42.28 0.725 53.204 0.315 39.884 0.724
219004217 0 150.1483 2.24055 3.0368 0.0006 2 107.86 22.22 -18.504 0.123 42.38 0.39 348.36 45.36 150.09 66.93 0.13 0.07 4.12 0.78 0.29 0.14 0.518 0.107 42.666 0.192 53.59 0.083 40.347 0.192
219011255 0 150.14711 2.22644 3.2925 0.0018 1 65.73 26.94 -17.99 0.193 41.96 0.85 0.0 0.0 83.27 133.11 0.29 0.17 1.0 0.0 1.0 0.0 0.316 0.129 42.46 0.41 53.384 0.178 40.142 0.41
219013257 0 150.15991 2.23071 3.3636 0.0008 2 24.76 42.9 -17.868 0.252 41.48 3.95 351.44 75.36 20.63 1937.38 -0.07 0.72 1.0 0.0 1.0 0.0 0.119 0.206 42.404 1.875 53.328 0.815 40.086 1.874
219018263 0 150.15099 2.2262 3.6775 0.004 2 53.19 12.06 -19.466 0.145 42.45 0.42 0.0 0.0 211.82 62.79 0.15 0.09 0.58 0.12 1.0 0.0 0.255 0.058 43.043 0.208 53.967 0.09 40.724 0.207
219032292 0 150.15257 2.23864 4.5175 0.0039 2 209.67 130.27 -17.742 0.585 42.36 0.7 0.0 0.0 190.84 45.49 0.1 10.0 1.0 0.0 1.0 0.0 1.0 0.0 42.36 0.304 53.284 0.132 40.038 0.407
219033293 0 150.16028 2.23207 4.5546 0.006 1 259.88 0.0 -16.769 0.0 42.06 0.87 0.0 0.0 239.64 109.19 0.15 0.18 1.0 0.0 1.0 0.0 1.0 0.0 42.06 0.378 52.984 0.164 39.645 0.378
219034294 0 150.15971 2.23719 4.575 0.0413 1 23.87 12.88 -19.123 0.1 41.97 1.22 0.0 0.0 228.63 160.72 0.1 10.0 2.99 0.76 0.67 0.2 0.115 0.062 42.909 0.58 53.833 0.252 40.592 0.579
219037298 0 150.16045 2.2256 4.6962 0.0042 1 44.06 10.4 -19.748 0.1 42.49 0.5 0.0 0.0 207.81 80.63 0.28 0.07 6.89 1.29 0.75 0.14 0.211 0.05 43.166 0.24 54.09 0.104 40.846 0.24
219040301 0 150.15495 2.22806 4.8517 0.0009 1 223.95 0.0 -17.625 0.0 42.34 0.71 363.78 36.26 236.55 90.89 0.37 0.07 1.0 0.0 1.0 0.0 1.0 0.0 42.34 0.308 53.264 0.134 39.99 0.308
219048310 0 150.14468 2.23053 5.1939 0.0046 2 406.7 328.36 -18.179 0.841 42.82 0.48 0.0 0.0 208.08 47.85 0.19 0.07 0.92 0.61 1.0 0.0 1.0 0.0 42.82 0.208 53.744 0.09 40.211 0.408
219054316 0 150.15584 2.23047 5.8548 0.003 1 15.38 26.21 -19.062 0.286 41.75 3.88 0.0 0.0 106.6 76.48 0.34 0.1 1.0 0.0 1.0 0.0 0.074 0.126 42.881 1.839 53.805 0.8 40.563 1.841
220005082 0 150.16208 2.23086 3.1024 0.0038 1 110.94 32.54 -18.153 0.135 42.25 0.61 0.0 0.0 212.12 131.08 0.1 10.0 1.25 0.32 1.0 0.0 0.533 0.156 42.523 0.294 53.447 0.128 40.205 0.294
220008087 0 150.17068 2.23949 3.3643 0.006 1 97.3 43.69 -17.828 0.347 42.06 0.72 0.0 0.0 160.52 132.79 0.14 0.5 1.0 0.0 1.0 0.0 0.467 0.21 42.391 0.368 53.315 0.16 40.072 0.368
221014038 0 150.18057 2.23521 3.8644 0.0203 2 147.19 40.19 -18.473 0.208 42.5 0.45 0.0 0.0 320.85 84.2 0.1 10.0 1.0 0.0 1.0 0.0 0.707 0.193 42.651 0.228 53.575 0.099 40.332 0.229
221016045 0 150.17966 2.23666 3.918 0.0069 2 55.96 13.91 -19.537 0.089 42.51 0.54 0.0 0.0 293.19 56.1 0.2 0.23 4.43 0.46 0.2 0.08 0.269 0.067 43.08 0.258 54.004 0.112 40.762 0.258
221019049 0 150.18599 2.22508 3.9975 0.0021 2 104.47 30.55 -18.592 0.179 42.4 0.55 401.13 225.75 351.62 863.43 -0.09 0.73 2.78 0.69 0.42 0.22 0.501 0.147 42.7 0.271 53.624 0.118 40.381 0.271
221020050 0 150.18932 2.22532 4.07 0.0447 1 44.05 14.66 -18.953 0.122 42.17 0.72 0.0 0.0 149.83 87.16 -0.01 0.16 2.97 0.57 0.21 0.21 0.211 0.07 42.846 0.344 53.77 0.149 40.526 0.344
221027067 0 150.18597 2.2277 4.6997 0.0084 1 593.4 0.0 -16.619 0.0 42.36 0.82 0.0 0.0 179.65 90.96 0.11 0.16 1.0 0.0 1.0 0.0 1.0 0.0 42.36 0.356 53.284 0.155 39.587 0.356
221032075 0 150.19232 2.23022 4.8369 0.0093 2 52.46 14.23 -19.47 0.13 42.45 0.56 0.0 0.0 397.86 133.85 0.2 0.12 1.0 0.0 1.0 0.0 0.252 0.068 43.049 0.27 53.973 0.117 40.73 0.27
221049092 0 150.19153 2.23497 5.9713 887.4156 1 469.29 0.0 -17.788 0.0 42.73 0.56 0.0 0.0 144.36 24953.7 0.1 10.0 1.0 0.0 1.0 0.0 1.0 0.0 42.73 0.243 53.654 0.106 40.059 0.243
258003034 0 150.10568 2.32893 3.2068 0.0454 2 161.83 40.68 -18.332 0.144 42.48 0.49 0.0 0.0 199.52 127.64 0.02 0.17 2.78 0.72 0.61 0.22 0.777 0.195 42.59 0.239 53.514 0.104 40.271 0.239
258014051 0 150.10992 2.31985 4.2037 0.0057 1 290.19 0.0 -16.793 0.0 42.12 1.47 0.0 0.0 181.1 118.13 -0.16 0.18 1.0 0.0 1.0 0.0 1.0 0.0 42.12 0.638 53.044 0.278 39.657 0.639
258015052 0 150.11116 2.32003 4.3854 0.0034 1 730.56 0.0 -16.542 0.0 42.42 0.83 0.0 0.0 174.0 94.46 0.1 10.0 1.0 0.0 1.0 0.0 1.0 0.0 42.42 0.36 53.344 0.156 39.556 0.361
258016053 0 150.10893 2.3282 4.3988 0.006 2 48.52 16.2 -19.407 0.092 42.39 0.74 0.0 0.0 259.3 118.91 0.1 10.0 1.0 0.0 1.0 0.0 0.233 0.078 43.023 0.353 53.947 0.153 40.704 0.353
258019056 0 150.10014 2.31814 4.5519 0.0054 2 565.79 0.0 -16.84 0.0 42.43 1.05 0.0 0.0 232.86 111.0 0.24 0.13 1.0 0.0 1.0 0.0 1.0 0.0 42.43 0.456 53.354 0.198 39.677 0.456
258020057 0 150.11201 2.32272 4.5618 0.0087 2 40.09 0.0 -20.201 0.0 42.63 0.57 0.0 0.0 333.33 125.15 0.18 0.14 1.47 0.34 1.0 0.0 0.192 0.0 43.347 0.248 54.271 0.108 41.027 0.248
258030069 0 150.1132 2.31755 5.797 0.0079 1 600.27 351.92 -18.99 0.515 43.32 0.79 0.0 0.0 177.1 77.51 0.14 0.15 1.0 0.0 1.0 0.0 1.0 0.0 43.32 0.343 54.244 0.149 40.542 0.427
259001001 0 150.11922 2.33321 3.0041 0.0353 2 67.11 20.72 -18.744 0.07 42.27 0.7 0.0 0.0 289.94 98.37 -0.02 0.1 1.11 0.13 1.0 0.0 0.322 0.099 42.762 0.332 53.686 0.144 40.443 0.332
259002002 0 150.12268 2.33117 3.0946 0.0037 2 105.11 20.55 -19.158 0.068 42.63 0.43 0.0 0.0 218.15 54.07 -0.13 0.14 1.0 0.0 1.0 0.0 0.505 0.099 42.927 0.205 53.851 0.089 40.608 0.205
259004007 0 150.12109 2.32988 3.1284 0.023 1 81.62 39.54 -17.588 0.225 41.89 1.01 0.0 0.0 145.69 157.27 0.1 10.0 2.78 0.81 1.0 0.0 0.392 0.19 42.297 0.486 53.221 0.212 39.978 0.487
259008055 0 150.11832 2.32185 3.2625 0.0057 2 227.91 50.64 -18.383 0.146 42.65 0.41 0.0 0.0 277.38 73.46 0.12 0.07 1.0 0.0 1.0 0.0 1.0 0.0 42.65 0.178 53.574 0.077 40.292 0.203
259009056 0 150.11606 2.32745 3.264 0.0025 2 46.54 16.86 -19.444 0.065 42.39 0.82 0.0 0.0 153.16 88.37 0.1 10.0 7.08 0.57 0.28 0.04 0.223 0.081 43.042 0.389 53.966 0.169 40.722 0.39
259010057 0 150.12929 2.31886 3.2785 0.015 1 486.61 0.0 -16.252 0.0 42.13 0.95 0.0 0.0 266.32 188.01 0.09 0.22 1.0 0.0 1.0 0.0 1.0 0.0 42.13 0.413 53.054 0.179 39.443 0.413
259011058 0 150.12483 2.32128 3.4176 0.0033 2 118.33 44.33 -18.107 0.216 42.26 0.73 0.0 0.0 215.14 102.88 0.31 0.07 0.92 0.45 1.0 0.0 0.568 0.213 42.506 0.356 53.43 0.155 40.187 0.356
259013060 0 150.11827 2.31765 3.4939 0.0073 1 82.45 29.81 -18.516 0.223 42.26 0.68 0.0 0.0 367.09 164.86 0.1 10.0 2.36 0.66 0.68 0.25 0.396 0.143 42.662 0.334 53.586 0.145 40.344 0.334
259014061 0 150.11461 2.32354 3.5006 0.0014 2 202.55 53.78 -18.289 0.18 42.56 0.48 260.92 158.89 379.38 328.8 -0.2 0.29 1.0 0.0 1.0 0.0 1.0 0.0 42.56 0.208 53.484 0.09 40.253 0.238
259025087 0 150.11522 2.32879 3.9404 0.0013 2 244.43 79.11 -18.407 0.195 42.69 0.62 505.89 127.79 214.85 72.4 0.17 0.09 0.81 0.35 1.0 0.0 1.0 0.0 42.69 0.269 53.614 0.117 40.302 0.304
259026088 0 150.12732 2.32493 3.9689 0.0097 2 571.45 0.0 -17.0 0.0 42.5 0.65 0.0 0.0 267.02 122.42 0.1 10.0 1.0 0.0 1.0 0.0 1.0 0.0 42.5 0.282 53.424 0.122 39.743 0.282
259042120 0 150.12386 2.32084 4.3448 0.0337 1 381.28 0.0 -16.961 0.0 42.31 0.99 0.0 0.0 237.97 136.43 0.04 0.19 1.0 0.0 1.0 0.0 1.0 0.0 42.31 0.43 53.234 0.187 39.729 0.43
259047127 0 150.12804 2.32019 4.4353 0.0038 2 227.17 77.02 -18.271 0.284 42.61 0.49 0.0 0.0 177.48 50.92 0.18 0.08 1.0 0.0 1.0 0.0 1.0 0.0 42.61 0.213 53.534 0.093 40.254 0.258
